file,class,method,variable,usage
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FactorialNumero.java,Code.Java.Abacus.v1.Rare.FactorialNumero,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FactorialNumero.java,Code.Java.Abacus.v1.Rare.FactorialNumero,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FactorialNumero.java,Code.Java.Abacus.v1.Rare.FactorialNumero,main/1[java.lang.String[]],factorial,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FactorialNumero.java,Code.Java.Abacus.v1.Rare.FactorialNumero,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroAleatorio.java,Code.Java.Abacus.v1.Rare.NumeroAleatorio,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroAleatorio.java,Code.Java.Abacus.v1.Rare.NumeroAleatorio,main/1[java.lang.String[]],min,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroAleatorio.java,Code.Java.Abacus.v1.Rare.NumeroAleatorio,main/1[java.lang.String[]],max,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroAleatorio.java,Code.Java.Abacus.v1.Rare.NumeroAleatorio,main/1[java.lang.String[]],aleatorio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroRectangulo.java,Code.Java.Abacus.v1.Rare.PerimetroRectangulo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroRectangulo.java,Code.Java.Abacus.v1.Rare.PerimetroRectangulo,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroRectangulo.java,Code.Java.Abacus.v1.Rare.PerimetroRectangulo,main/1[java.lang.String[]],perimetro,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroRectangulo.java,Code.Java.Abacus.v1.Rare.PerimetroRectangulo,main/1[java.lang.String[]],base,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaPotencial.java,Code.Java.Abacus.v1.Rare.EnergiaPotencial,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaPotencial.java,Code.Java.Abacus.v1.Rare.EnergiaPotencial,main/1[java.lang.String[]],masa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaPotencial.java,Code.Java.Abacus.v1.Rare.EnergiaPotencial,main/1[java.lang.String[]],gravedad,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaPotencial.java,Code.Java.Abacus.v1.Rare.EnergiaPotencial,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaPotencial.java,Code.Java.Abacus.v1.Rare.EnergiaPotencial,main/1[java.lang.String[]],energia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaEsfera.java,Code.Java.Abacus.v1.Rare.AreaEsfera,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaEsfera.java,Code.Java.Abacus.v1.Rare.AreaEsfera,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaEsfera.java,Code.Java.Abacus.v1.Rare.AreaEsfera,main/1[java.lang.String[]],radio,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKgLibras.java,Code.Java.Abacus.v1.Rare.ConversionKgLibras,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKgLibras.java,Code.Java.Abacus.v1.Rare.ConversionKgLibras,main/1[java.lang.String[]],kilogramos,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKgLibras.java,Code.Java.Abacus.v1.Rare.ConversionKgLibras,main/1[java.lang.String[]],libras,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroCuadrado.java,Code.Java.Abacus.v1.Rare.PerimetroCuadrado,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroCuadrado.java,Code.Java.Abacus.v1.Rare.PerimetroCuadrado,main/1[java.lang.String[]],lado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PerimetroCuadrado.java,Code.Java.Abacus.v1.Rare.PerimetroCuadrado,main/1[java.lang.String[]],perimetro,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiagonalMatriz.java,Code.Java.Abacus.v1.Rare.DiagonalMatriz,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiagonalMatriz.java,Code.Java.Abacus.v1.Rare.DiagonalMatriz,main/1[java.lang.String[]],i,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiagonalMatriz.java,Code.Java.Abacus.v1.Rare.DiagonalMatriz,main/1[java.lang.String[]],matriz,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/OrdenarArray.java,Code.Java.Abacus.v1.Rare.OrdenarArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/OrdenarArray.java,Code.Java.Abacus.v1.Rare.OrdenarArray,main/1[java.lang.String[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/OrdenarArray.java,Code.Java.Abacus.v1.Rare.OrdenarArray,main/1[java.lang.String[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPrimeroN.java,Code.Java.Abacus.v1.Rare.SumaPrimeroN,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPrimeroN.java,Code.Java.Abacus.v1.Rare.SumaPrimeroN,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPrimeroN.java,Code.Java.Abacus.v1.Rare.SumaPrimeroN,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPrimeroN.java,Code.Java.Abacus.v1.Rare.SumaPrimeroN,main/1[java.lang.String[]],n,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaPonderada.java,Code.Java.Abacus.v1.Rare.MediaPonderada,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaPonderada.java,Code.Java.Abacus.v1.Rare.MediaPonderada,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaPonderada.java,Code.Java.Abacus.v1.Rare.MediaPonderada,main/1[java.lang.String[]],valores,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaPonderada.java,Code.Java.Abacus.v1.Rare.MediaPonderada,main/1[java.lang.String[]],i,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaPonderada.java,Code.Java.Abacus.v1.Rare.MediaPonderada,main/1[java.lang.String[]],pesos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPares.java,Code.Java.Abacus.v1.Rare.SumaPares,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPares.java,Code.Java.Abacus.v1.Rare.SumaPares,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPares.java,Code.Java.Abacus.v1.Rare.SumaPares,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaPares.java,Code.Java.Abacus.v1.Rare.SumaPares,main/1[java.lang.String[]],n,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Presion.java,Code.Java.Abacus.v1.Rare.Presion,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Presion.java,Code.Java.Abacus.v1.Rare.Presion,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Presion.java,Code.Java.Abacus.v1.Rare.Presion,main/1[java.lang.String[]],fuerza,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Presion.java,Code.Java.Abacus.v1.Rare.Presion,main/1[java.lang.String[]],presion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioNumeros.java,Code.Java.Abacus.v1.Rare.PromedioNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioNumeros.java,Code.Java.Abacus.v1.Rare.PromedioNumeros,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioNumeros.java,Code.Java.Abacus.v1.Rare.PromedioNumeros,main/1[java.lang.String[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioNumeros.java,Code.Java.Abacus.v1.Rare.PromedioNumeros,main/1[java.lang.String[]],promedio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioNumeros.java,Code.Java.Abacus.v1.Rare.PromedioNumeros,main/1[java.lang.String[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Porcentaje.java,Code.Java.Abacus.v1.Rare.Porcentaje,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Porcentaje.java,Code.Java.Abacus.v1.Rare.Porcentaje,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Porcentaje.java,Code.Java.Abacus.v1.Rare.Porcentaje,main/1[java.lang.String[]],cantidad,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Porcentaje.java,Code.Java.Abacus.v1.Rare.Porcentaje,main/1[java.lang.String[]],porcentaje,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,main/1[java.lang.String[]],capital,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,main/1[java.lang.String[]],monto,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,main/1[java.lang.String[]],tiempo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,main/1[java.lang.String[]],tasa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DivisionNumeros.java,Code.Java.Abacus.v1.Rare.DivisionNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DivisionNumeros.java,Code.Java.Abacus.v1.Rare.DivisionNumeros,main/1[java.lang.String[]],division,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DivisionNumeros.java,Code.Java.Abacus.v1.Rare.DivisionNumeros,main/1[java.lang.String[]],divisor,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DivisionNumeros.java,Code.Java.Abacus.v1.Rare.DivisionNumeros,main/1[java.lang.String[]],dividendo,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroParImpar.java,Code.Java.Abacus.v1.Rare.NumeroParImpar,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroParImpar.java,Code.Java.Abacus.v1.Rare.NumeroParImpar,main/1[java.lang.String[]],numero,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoIMC.java,Code.Java.Abacus.v1.Rare.CalculoIMC,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoIMC.java,Code.Java.Abacus.v1.Rare.CalculoIMC,main/1[java.lang.String[]],peso,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoIMC.java,Code.Java.Abacus.v1.Rare.CalculoIMC,main/1[java.lang.String[]],altura,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoIMC.java,Code.Java.Abacus.v1.Rare.CalculoIMC,main/1[java.lang.String[]],imc,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirArray.java,Code.Java.Abacus.v1.Rare.InvertirArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirArray.java,Code.Java.Abacus.v1.Rare.InvertirArray,main/1[java.lang.String[]],numeros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirArray.java,Code.Java.Abacus.v1.Rare.InvertirArray,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Percentil.java,Code.Java.Abacus.v1.Rare.Percentil,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Percentil.java,Code.Java.Abacus.v1.Rare.Percentil,main/1[java.lang.String[]],datos,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Percentil.java,Code.Java.Abacus.v1.Rare.Percentil,main/1[java.lang.String[]],indice,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Percentil.java,Code.Java.Abacus.v1.Rare.Percentil,main/1[java.lang.String[]],percentil,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ValorAbsoluto.java,Code.Java.Abacus.v1.Rare.ValorAbsoluto,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ValorAbsoluto.java,Code.Java.Abacus.v1.Rare.ValorAbsoluto,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ValorAbsoluto.java,Code.Java.Abacus.v1.Rare.ValorAbsoluto,main/1[java.lang.String[]],valorAbsoluto,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,main/1[java.lang.String[]],datos,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,main/1[java.lang.String[]],dato,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,main/1[java.lang.String[]],mediaArmonica,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,main/1[java.lang.String[]],potencia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,main/1[java.lang.String[]],raizCuadrada,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,main/1[java.lang.String[]],exponente,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,main/1[java.lang.String[]],base,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoEdad.java,Code.Java.Abacus.v1.Rare.CalculoEdad,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoEdad.java,Code.Java.Abacus.v1.Rare.CalculoEdad,main/1[java.lang.String[]],anioNacimiento,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoEdad.java,Code.Java.Abacus.v1.Rare.CalculoEdad,main/1[java.lang.String[]],edad,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoEdad.java,Code.Java.Abacus.v1.Rare.CalculoEdad,main/1[java.lang.String[]],anioActual,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,main/1[java.lang.String[]],perimetro,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,main/1[java.lang.String[]],pi,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,main/1[java.lang.String[]],radio,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionMetrosPies.java,Code.Java.Abacus.v1.Rare.ConversionMetrosPies,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionMetrosPies.java,Code.Java.Abacus.v1.Rare.ConversionMetrosPies,main/1[java.lang.String[]],pies,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionMetrosPies.java,Code.Java.Abacus.v1.Rare.ConversionMetrosPies,main/1[java.lang.String[]],metros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaTriangulo.java,Code.Java.Abacus.v1.Rare.AreaTriangulo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaTriangulo.java,Code.Java.Abacus.v1.Rare.AreaTriangulo,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaTriangulo.java,Code.Java.Abacus.v1.Rare.AreaTriangulo,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaTriangulo.java,Code.Java.Abacus.v1.Rare.AreaTriangulo,main/1[java.lang.String[]],base,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],varianza,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],dato,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],sumaCuadrados,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,main/1[java.lang.String[]],media,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaImpares.java,Code.Java.Abacus.v1.Rare.SumaImpares,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaImpares.java,Code.Java.Abacus.v1.Rare.SumaImpares,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaImpares.java,Code.Java.Abacus.v1.Rare.SumaImpares,main/1[java.lang.String[]],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaImpares.java,Code.Java.Abacus.v1.Rare.SumaImpares,main/1[java.lang.String[]],n,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaKinetica.java,Code.Java.Abacus.v1.Rare.EnergiaKinetica,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaKinetica.java,Code.Java.Abacus.v1.Rare.EnergiaKinetica,main/1[java.lang.String[]],masa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaKinetica.java,Code.Java.Abacus.v1.Rare.EnergiaKinetica,main/1[java.lang.String[]],energia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaKinetica.java,Code.Java.Abacus.v1.Rare.EnergiaKinetica,main/1[java.lang.String[]],velocidad,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKmMillas.java,Code.Java.Abacus.v1.Rare.ConversionKmMillas,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKmMillas.java,Code.Java.Abacus.v1.Rare.ConversionKmMillas,main/1[java.lang.String[]],millas,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKmMillas.java,Code.Java.Abacus.v1.Rare.ConversionKmMillas,main/1[java.lang.String[]],kilometros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],cv,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],dato,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],sumaCuadrados,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],desviacion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,main/1[java.lang.String[]],media,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarPares.java,Code.Java.Abacus.v1.Rare.ContarPares,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarPares.java,Code.Java.Abacus.v1.Rare.ContarPares,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarPares.java,Code.Java.Abacus.v1.Rare.ContarPares,main/1[java.lang.String[]],contador,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarPares.java,Code.Java.Abacus.v1.Rare.ContarPares,main/1[java.lang.String[]],num,1
