file,class,method,variable,usage
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DiasAAnios.java,Code.Java.Abacus.v1.Refactored.DiasAAnios$Periodo,"Periodo/2[int,int]",dias,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DiasAAnios.java,Code.Java.Abacus.v1.Refactored.DiasAAnios$Periodo,"Periodo/2[int,int]",anios,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,esPalindromo/1[int],temp,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,esPalindromo/1[int],original,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,esPalindromo/1[int],numero,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,esPalindromo/1[int],invertido,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroPalindromo.java,Code.Java.Abacus.v1.Refactored.NumeroPalindromo,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionFahrenheitCelsius.java,Code.Java.Abacus.v1.Refactored.ConversionFahrenheitCelsius,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionFahrenheitCelsius.java,Code.Java.Abacus.v1.Refactored.ConversionFahrenheitCelsius,main/1[java.lang.String[]],celsius,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionFahrenheitCelsius.java,Code.Java.Abacus.v1.Refactored.ConversionFahrenheitCelsius,main/1[java.lang.String[]],fahrenheit,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,calcularFactorial/1[int],factorial,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,calcularFactorial/1[int],i,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,calcularFactorial/1[int],n,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FactorialNumero.java,Code.Java.Abacus.v1.Refactored.FactorialNumero,main/1[java.lang.String[]],e,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VelocidadFinal.java,Code.Java.Abacus.v1.Refactored.VelocidadFinal,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VelocidadFinal.java,Code.Java.Abacus.v1.Refactored.VelocidadFinal,main/1[java.lang.String[]],aceleracion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VelocidadFinal.java,Code.Java.Abacus.v1.Refactored.VelocidadFinal,main/1[java.lang.String[]],velocidadInicial,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VelocidadFinal.java,Code.Java.Abacus.v1.Refactored.VelocidadFinal,main/1[java.lang.String[]],tiempo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VelocidadFinal.java,Code.Java.Abacus.v1.Refactored.VelocidadFinal,main/1[java.lang.String[]],velocidadFinal,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCubo.java,Code.Java.Abacus.v1.Refactored.VolumenCubo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCubo.java,Code.Java.Abacus.v1.Refactored.VolumenCubo,main/1[java.lang.String[]],lado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCubo.java,Code.Java.Abacus.v1.Refactored.VolumenCubo,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Presion.java,Code.Java.Abacus.v1.Refactored.Presion,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Presion.java,Code.Java.Abacus.v1.Refactored.Presion,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Presion.java,Code.Java.Abacus.v1.Refactored.Presion,main/1[java.lang.String[]],fuerza,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Presion.java,Code.Java.Abacus.v1.Refactored.Presion,main/1[java.lang.String[]],presion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,calcular/1[double[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,calcular/1[double[]],numeros,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,calcular/1[double[]],num,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PromedioArray.java,Code.Java.Abacus.v1.Refactored.PromedioArray,main/1[java.lang.String[]],promedio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PotenciaRaiz.java,Code.Java.Abacus.v1.Refactored.PotenciaRaiz,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PotenciaRaiz.java,Code.Java.Abacus.v1.Refactored.PotenciaRaiz,main/1[java.lang.String[]],potencia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PotenciaRaiz.java,Code.Java.Abacus.v1.Refactored.PotenciaRaiz,main/1[java.lang.String[]],raizCuadrada,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PotenciaRaiz.java,Code.Java.Abacus.v1.Refactored.PotenciaRaiz,main/1[java.lang.String[]],exponente,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PotenciaRaiz.java,Code.Java.Abacus.v1.Refactored.PotenciaRaiz,main/1[java.lang.String[]],base,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMenor.java,Code.Java.Abacus.v1.Refactored.NumeroMenor,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMenor.java,Code.Java.Abacus.v1.Refactored.NumeroMenor,main/1[java.lang.String[]],a,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMenor.java,Code.Java.Abacus.v1.Refactored.NumeroMenor,main/1[java.lang.String[]],b,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMenor.java,Code.Java.Abacus.v1.Refactored.NumeroMenor,main/1[java.lang.String[]],c,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroMenor.java,Code.Java.Abacus.v1.Refactored.NumeroMenor,main/1[java.lang.String[]],menor,5
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionMetrosPies.java,Code.Java.Abacus.v1.Refactored.ConversionMetrosPies,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionMetrosPies.java,Code.Java.Abacus.v1.Refactored.ConversionMetrosPies,main/1[java.lang.String[]],pies,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionMetrosPies.java,Code.Java.Abacus.v1.Refactored.ConversionMetrosPies,main/1[java.lang.String[]],metros,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoVelocidad.java,Code.Java.Abacus.v1.Refactored.CalculoVelocidad,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoVelocidad.java,Code.Java.Abacus.v1.Refactored.CalculoVelocidad,main/1[java.lang.String[]],tiempo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoVelocidad.java,Code.Java.Abacus.v1.Refactored.CalculoVelocidad,main/1[java.lang.String[]],distancia,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/CalculoVelocidad.java,Code.Java.Abacus.v1.Refactored.CalculoVelocidad,main/1[java.lang.String[]],velocidad,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,calcular/1[double[]],q1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,calcular/1[double[]],q2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,calcular/1[double[]],q3,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,calcular/1[double[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,calcular/1[double[]],copia,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,"calcularPercentil/2[double[],int]",datosOrdenados,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,"calcularPercentil/2[double[],int]",indice,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,"calcularPercentil/2[double[],int]",peso,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,"calcularPercentil/2[double[],int]",indiceSuperior,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,"calcularPercentil/2[double[],int]",percentil,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,"calcularPercentil/2[double[],int]",indiceInferior,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,main/1[java.lang.String[]],datos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Cuartiles.java,Code.Java.Abacus.v1.Refactored.Cuartiles,main/1[java.lang.String[]],cuartiles,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta$Punto,"Punto/2[double,double]",x,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/PendienteRecta.java,Code.Java.Abacus.v1.Refactored.PendienteRecta$Punto,"Punto/2[double,double]",y,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,main/1[java.lang.String[]],radio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,"calcular/2[double,double]",altura,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCono.java,Code.Java.Abacus.v1.Refactored.VolumenCono,"calcular/2[double,double]",radio,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaRectangulo.java,Code.Java.Abacus.v1.Refactored.AreaRectangulo,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaRectangulo.java,Code.Java.Abacus.v1.Refactored.AreaRectangulo,main/1[java.lang.String[]],area,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaRectangulo.java,Code.Java.Abacus.v1.Refactored.AreaRectangulo,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/AreaRectangulo.java,Code.Java.Abacus.v1.Refactored.AreaRectangulo,main/1[java.lang.String[]],base,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,main/1[java.lang.String[]],altura,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,main/1[java.lang.String[]],volumen,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,main/1[java.lang.String[]],radio,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,"calcular/2[double,double]",altura,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/VolumenCilindro.java,Code.Java.Abacus.v1.Refactored.VolumenCilindro,"calcular/2[double,double]",radio,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresCompuesto.java,Code.Java.Abacus.v1.Refactored.InteresCompuesto,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresCompuesto.java,Code.Java.Abacus.v1.Refactored.InteresCompuesto,main/1[java.lang.String[]],capital,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresCompuesto.java,Code.Java.Abacus.v1.Refactored.InteresCompuesto,main/1[java.lang.String[]],monto,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresCompuesto.java,Code.Java.Abacus.v1.Refactored.InteresCompuesto,main/1[java.lang.String[]],tiempo,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/InteresCompuesto.java,Code.Java.Abacus.v1.Refactored.InteresCompuesto,main/1[java.lang.String[]],tasa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FuncionSeno.java,Code.Java.Abacus.v1.Refactored.FuncionSeno,calcular/1[double],radianes,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FuncionSeno.java,Code.Java.Abacus.v1.Refactored.FuncionSeno,calcular/1[double],anguloGrados,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FuncionSeno.java,Code.Java.Abacus.v1.Refactored.FuncionSeno,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FuncionSeno.java,Code.Java.Abacus.v1.Refactored.FuncionSeno,main/1[java.lang.String[]],seno,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/FuncionSeno.java,Code.Java.Abacus.v1.Refactored.FuncionSeno,main/1[java.lang.String[]],angulo,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,main/1[java.lang.String[]],datos,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,main/1[java.lang.String[]],moda,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,calcular/1[int[]],entry,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,calcular/1[int[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,calcular/1[int[]],dato,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,calcular/1[int[]],frecuencias,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,calcular/1[int[]],moda,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Moda.java,Code.Java.Abacus.v1.Refactored.Moda,calcular/1[int[]],maxFrecuencia,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,main/1[java.lang.String[]],numero1,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,main/1[java.lang.String[]],numero2,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,main/1[java.lang.String[]],resultado,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,"multiplicar/2[int,int]",a,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Refactored.MultiplicacionNumeros,"multiplicar/2[int,int]",b,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,main/1[java.lang.String[]],hipotenusa,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,main/1[java.lang.String[]],cateto1,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,main/1[java.lang.String[]],cateto2,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,"calcular/2[double,double]",cateto1,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/Hipotenusa.java,Code.Java.Abacus.v1.Refactored.Hipotenusa,"calcular/2[double,double]",cateto2,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionOctal.java,Code.Java.Abacus.v1.Refactored.ConversionOctal,convertir/1[int],decimal,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionOctal.java,Code.Java.Abacus.v1.Refactored.ConversionOctal,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionOctal.java,Code.Java.Abacus.v1.Refactored.ConversionOctal,main/1[java.lang.String[]],octal,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/ConversionOctal.java,Code.Java.Abacus.v1.Refactored.ConversionOctal,main/1[java.lang.String[]],numero,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,encontrar/1[int[]],numeros,6
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,encontrar/1[int[]],max,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,encontrar/1[int[]],i,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,main/1[java.lang.String[]],numeros,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/MaximoArray.java,Code.Java.Abacus.v1.Refactored.MaximoArray,main/1[java.lang.String[]],max,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],suma,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],varianza,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],datos,4
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],dato,3
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],sumaCuadrados,2
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],desviacion,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/DesviacionEstandar.java,Code.Java.Abacus.v1.Refactored.DesviacionEstandar,main/1[java.lang.String[]],media,1
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroParImpar.java,Code.Java.Abacus.v1.Refactored.NumeroParImpar,main/1[java.lang.String[]],args,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Refactored/NumeroParImpar.java,Code.Java.Abacus.v1.Refactored.NumeroParImpar,main/1[java.lang.String[]],numero,3
